project,model,seed,fold,control_task,metric,value,no_context
probe_3_no_context,gpt2,1,0,NONE,full test f1,0.34697678685188293,True
probe_3_no_context,gpt2,1,0,NONE,full test acc,0.6454052329063416,True
probe_3_no_context,gpt2,3,0,NONE,full test f1,0.3484627902507782,True
probe_3_no_context,gpt2,3,0,NONE,full test acc,0.6460211873054504,True
probe_3_no_context,gpt2,4,1,NONE,full test f1,0.35032522678375244,True
probe_3_no_context,gpt2,4,1,NONE,full test acc,0.6429222226142883,True
probe_3_no_context,gpt2,3,2,NONE,full test f1,0.34673866629600525,True
probe_3_no_context,gpt2,3,2,NONE,full test acc,0.6438459753990173,True
probe_3_no_context,gpt2,2,3,NONE,full test f1,0.34476011991500854,True
probe_3_no_context,gpt2,2,3,NONE,full test acc,0.6385825276374817,True
probe_3_no_context,gpt2,4,0,NONE,full test f1,0.3467848002910614,True
probe_3_no_context,gpt2,4,0,NONE,full test acc,0.6463120579719543,True
probe_3_no_context,gpt2,4,3,NONE,full test f1,0.3497489094734192,True
probe_3_no_context,gpt2,4,3,NONE,full test acc,0.6388258337974548,True
probe_3_no_context,gpt2,3,1,NONE,full test f1,0.3449443280696869,True
probe_3_no_context,gpt2,3,1,NONE,full test acc,0.6421934962272644,True
probe_3_no_context,gpt2,0,1,NONE,full test f1,0.35219693183898926,True
probe_3_no_context,gpt2,0,1,NONE,full test acc,0.6424439549446106,True
probe_3_no_context,gpt2,4,2,NONE,full test f1,0.35131287574768066,True
probe_3_no_context,gpt2,4,2,NONE,full test acc,0.6436945199966431,True
probe_3_no_context,gpt2,0,3,NONE,full test f1,0.34325042366981506,True
probe_3_no_context,gpt2,0,3,NONE,full test acc,0.6386231184005737,True
probe_3_no_context,gpt2,1,1,NONE,full test f1,0.34999871253967285,True
probe_3_no_context,gpt2,1,1,NONE,full test acc,0.642125129699707,True
probe_3_no_context,albert-base-v2,0,2,NONE,full test f1,0.3545744717121124,True
probe_3_no_context,albert-base-v2,0,2,NONE,full test acc,0.6439974308013916,True
probe_3_no_context,albert-base-v2,0,0,NONE,full test f1,0.34968841075897217,True
probe_3_no_context,albert-base-v2,0,0,NONE,full test acc,0.6472873091697693,True
probe_3_no_context,albert-base-v2,4,2,NONE,full test f1,0.3428594172000885,True
probe_3_no_context,albert-base-v2,4,2,NONE,full test acc,0.6432098150253296,True
probe_3_no_context,albert-base-v2,3,1,NONE,full test f1,0.3507630228996277,True
probe_3_no_context,albert-base-v2,3,1,NONE,full test acc,0.6440836191177368,True
probe_3_no_context,albert-base-v2,3,3,NONE,full test f1,0.3464672565460205,True
probe_3_no_context,albert-base-v2,3,3,NONE,full test acc,0.639231264591217,True
probe_3_no_context,albert-base-v2,3,2,NONE,full test f1,0.34589847922325134,True
probe_3_no_context,albert-base-v2,3,2,NONE,full test acc,0.6440883278846741,True
probe_3_no_context,albert-base-v2,4,1,NONE,full test f1,0.3517211973667145,True
probe_3_no_context,albert-base-v2,4,1,NONE,full test acc,0.6433321237564087,True
probe_3_no_context,albert-base-v2,1,2,NONE,full test f1,0.35241448879241943,True
probe_3_no_context,albert-base-v2,1,2,NONE,full test acc,0.6438459753990173,True
probe_3_no_context,albert-base-v2,4,0,NONE,full test f1,0.34975239634513855,True
probe_3_no_context,albert-base-v2,4,0,NONE,full test acc,0.6467739939689636,True
probe_3_no_context,albert-base-v2,2,3,NONE,full test f1,0.3473178744316101,True
probe_3_no_context,albert-base-v2,2,3,NONE,full test acc,0.6387447118759155,True
probe_3_no_context,albert-base-v2,1,3,NONE,full test f1,0.3465088903903961,True
probe_3_no_context,albert-base-v2,1,3,NONE,full test acc,0.6389880180358887,True
probe_3_no_context,albert-base-v2,0,3,NONE,full test f1,0.34916383028030396,True
probe_3_no_context,albert-base-v2,0,3,NONE,full test acc,0.6391907334327698,True
probe_3_no_context,albert-base-v2,1,1,NONE,full test f1,0.3524140417575836,True
probe_3_no_context,albert-base-v2,1,1,NONE,full test acc,0.6439470052719116,True
probe_3_no_context,albert-base-v2,2,1,NONE,full test f1,0.35371947288513184,True
probe_3_no_context,albert-base-v2,2,1,NONE,full test acc,0.6419885158538818,True
probe_3_no_context,albert-base-v2,2,0,NONE,full test f1,0.3507017195224762,True
probe_3_no_context,albert-base-v2,2,0,NONE,full test acc,0.6465002298355103,True
probe_3_no_context,albert-base-v2,1,0,NONE,full test f1,0.3493800759315491,True
probe_3_no_context,albert-base-v2,1,0,NONE,full test acc,0.6468424201011658,True
probe_3_no_context,albert-base-v2,0,1,NONE,full test f1,0.35306379199028015,True
probe_3_no_context,albert-base-v2,0,1,NONE,full test acc,0.6436964869499207,True
probe_3_no_context,albert-base-v2,4,3,NONE,full test f1,0.3490215539932251,True
probe_3_no_context,albert-base-v2,4,3,NONE,full test acc,0.6394745111465454,True
probe_3_no_context,albert-base-v2,2,2,NONE,full test f1,0.34557777643203735,True
probe_3_no_context,albert-base-v2,2,2,NONE,full test acc,0.6436945199966431,True
probe_3_no_context,albert-base-v2,3,0,NONE,full test f1,0.3503042459487915,True
probe_3_no_context,albert-base-v2,3,0,NONE,full test acc,0.6467739939689636,True
probe_3_no_context,bert-base-uncased,1,0,NONE,full test f1,0.35024523735046387,True
probe_3_no_context,bert-base-uncased,1,0,NONE,full test acc,0.6481256484985352,True
probe_3_no_context,bert-base-uncased,2,0,NONE,full test f1,0.34874457120895386,True
probe_3_no_context,bert-base-uncased,2,0,NONE,full test acc,0.6466884613037109,True
probe_3_no_context,bert-base-uncased,0,3,NONE,full test f1,0.348467618227005,True
probe_3_no_context,bert-base-uncased,0,3,NONE,full test acc,0.6421505212783813,True
probe_3_no_context,bert-base-uncased,2,1,NONE,full test f1,0.35348623991012573,True
probe_3_no_context,bert-base-uncased,2,1,NONE,full test acc,0.6434687376022339,True
probe_3_no_context,bert-base-uncased,3,3,NONE,full test f1,0.35161662101745605,True
probe_3_no_context,bert-base-uncased,3,3,NONE,full test acc,0.6426776051521301,True
probe_3_no_context,bert-base-uncased,3,2,NONE,full test f1,0.3571428954601288,True
probe_3_no_context,bert-base-uncased,3,2,NONE,full test acc,0.6475417017936707,True
probe_3_no_context,bert-base-uncased,1,2,NONE,full test f1,0.35406696796417236,True
probe_3_no_context,bert-base-uncased,1,2,NONE,full test acc,0.6463602781295776,True
probe_3_no_context,bert-base-uncased,4,0,NONE,full test f1,0.34932881593704224,True
probe_3_no_context,bert-base-uncased,4,0,NONE,full test acc,0.6474754810333252,True
probe_3_no_context,bert-base-uncased,2,2,NONE,full test f1,0.3511075973510742,True
probe_3_no_context,bert-base-uncased,2,2,NONE,full test acc,0.646239161491394,True
probe_3_no_context,bert-base-uncased,1,1,NONE,full test f1,0.35234516859054565,True
probe_3_no_context,bert-base-uncased,1,1,NONE,full test acc,0.6435370445251465,True
probe_3_no_context,bert-base-uncased,4,2,NONE,full test f1,0.3508145213127136,True
probe_3_no_context,bert-base-uncased,4,2,NONE,full test acc,0.6466026306152344,True
probe_3_no_context,bert-base-uncased,1,3,NONE,full test f1,0.34957173466682434,True
probe_3_no_context,bert-base-uncased,1,3,NONE,full test acc,0.6431235671043396,True
probe_3_no_context,bert-base-uncased,0,1,NONE,full test f1,0.35385677218437195,True
probe_3_no_context,bert-base-uncased,0,1,NONE,full test acc,0.6434004306793213,True
probe_3_no_context,bert-base-uncased,3,1,NONE,full test f1,0.3519957363605499,True
probe_3_no_context,bert-base-uncased,3,1,NONE,full test acc,0.6433776617050171,True
probe_3_no_context,bert-base-uncased,4,1,NONE,full test f1,0.3529652953147888,True
probe_3_no_context,bert-base-uncased,4,1,NONE,full test acc,0.6432865858078003,True
probe_3_no_context,bert-base-uncased,0,0,NONE,full test f1,0.35051429271698,True
probe_3_no_context,bert-base-uncased,0,0,NONE,full test acc,0.6472702026367188,True
probe_3_no_context,bert-base-uncased,2,3,NONE,full test f1,0.3501077890396118,True
probe_3_no_context,bert-base-uncased,2,3,NONE,full test acc,0.6421099305152893,True
probe_3_no_context,bert-base-uncased,4,3,NONE,full test f1,0.3553583025932312,True
probe_3_no_context,bert-base-uncased,4,3,NONE,full test acc,0.6417450308799744,True
probe_3_no_context,bert-base-uncased,0,2,NONE,full test f1,0.34831294417381287,True
probe_3_no_context,bert-base-uncased,0,2,NONE,full test acc,0.6451485753059387,True
probe_3_no_context,bert-base-uncased,3,0,NONE,full test f1,0.3490706980228424,True
probe_3_no_context,bert-base-uncased,3,0,NONE,full test acc,0.6479032039642334,True
probe_3_no_context,gpt2,2,1,NONE,full test f1,0.357215940952301,True
probe_3_no_context,gpt2,2,1,NONE,full test acc,0.641897439956665,True
probe_3_no_context,gpt2,1,3,NONE,full test f1,0.34687936305999756,True
probe_3_no_context,gpt2,1,3,NONE,full test acc,0.6397178173065186,True
probe_3_no_context,gpt2,2,0,NONE,full test f1,0.3489069640636444,True
probe_3_no_context,gpt2,2,0,NONE,full test acc,0.6461409330368042,True
probe_3_no_context,gpt2,2,3,NONE,full test f1,0.344490647315979,True
probe_3_no_context,gpt2,2,3,NONE,full test acc,0.6384609341621399,True
probe_3_no_context,gpt2,1,0,NONE,full test f1,0.3469933867454529,True
probe_3_no_context,gpt2,1,0,NONE,full test acc,0.6454394459724426,True
probe_3_no_context,gpt2,2,2,NONE,full test f1,0.3493800461292267,True
probe_3_no_context,gpt2,2,2,NONE,full test acc,0.643724799156189,True
probe_3_no_context,bert-base-uncased,1,2,NONE,full test f1,0.35408204793930054,True
probe_3_no_context,bert-base-uncased,1,2,NONE,full test acc,0.6463906168937683,True
probe_3_no_context,bert-base-uncased,1,3,NONE,full test f1,0.34959158301353455,True
probe_3_no_context,bert-base-uncased,1,3,NONE,full test acc,0.6431640982627869,True
probe_3_no_context,facebook/bart-base,2,2,NONE,full test f1,0.36245569586753845,True
probe_3_no_context,facebook/bart-base,2,2,NONE,full test acc,0.6469056010246277,True
probe_3_no_context,gpt2,2,3,NONE,full test f1,0.345673143863678,True
probe_3_no_context,gpt2,2,3,NONE,full test acc,0.6390690803527832,True
probe_3_no_context,gpt2,1,0,NONE,full test f1,0.3469850718975067,True
probe_3_no_context,gpt2,1,0,NONE,full test acc,0.6454223394393921,True
probe_3_no_context,gpt2,2,0,NONE,full test f1,0.3487476408481598,True
probe_3_no_context,gpt2,2,2,NONE,full test f1,0.3493843972682953,True
probe_3_no_context,gpt2,2,2,NONE,full test acc,0.6434824466705322,True
probe_3_no_context,gpt2,2,1,NONE,full test f1,0.3478666841983795,True
probe_3_no_context,gpt2,2,1,NONE,full test acc,0.6429677605628967,True
probe_3_no_context,gpt2,4,1,NONE,full test f1,0.3503139615058899,True
probe_3_no_context,gpt2,4,1,NONE,full test acc,0.6428994536399841,True
probe_3_no_context,gpt2,2,3,NONE,full test f1,0.344693124294281,True
probe_3_no_context,gpt2,2,3,NONE,full test acc,0.6387041807174683,True
probe_3_no_context,gpt2,2,2,NONE,full test f1,0.3450562059879303,True
probe_3_no_context,gpt2,2,2,NONE,full test acc,0.6440883278846741,True
probe_3_no_context,gpt2,2,1,NONE,full test f1,0.3551402688026428,True
probe_3_no_context,gpt2,2,1,NONE,full test acc,0.6416469216346741,True
probe_3_no_context,gpt2,2,0,NONE,full test f1,0.34879985451698303,True
probe_3_no_context,gpt2,2,0,NONE,full test acc,0.6462093591690063,True
probe_3_no_context,albert-base-v2,1,1,NONE,full test f1,0.35240277647972107,True
probe_3_no_context,albert-base-v2,1,1,NONE,full test acc,0.6439242362976074,True
probe_3_no_context,gpt2,2,3,NONE,full test f1,0.3449476659297943,True
probe_3_no_context,gpt2,2,3,NONE,full test acc,0.6386231184005737,True
probe_3_no_context,gpt2,2,1,NONE,full test f1,0.3560959994792938,True
probe_3_no_context,gpt2,2,1,NONE,full test acc,0.6415330767631531,True
probe_3_no_context,gpt2,2,0,NONE,full test f1,0.3487660884857178,True
probe_3_no_context,gpt2,2,0,NONE,full test acc,0.6461067199707031,True
probe_3_no_context,gpt2,1,3,NONE,full test f1,0.34681767225265503,True
probe_3_no_context,gpt2,1,3,NONE,full test acc,0.6396772861480713,True
probe_3_no_context,gpt2,2,2,NONE,full test f1,0.3493503928184509,True
probe_3_no_context,gpt2,2,2,NONE,full test acc,0.6436642408370972,True
probe_3_no_context,bert-base-uncased,3,1,NONE,full test f1,0.35200703144073486,True
probe_3_no_context,bert-base-uncased,3,1,NONE,full test acc,0.6434004306793213,True
