project,model,seed,fold,control_task,metric,value
1_1_affirming_opposing_light,gpt2,4,1,PERMUTATION,full test acc,0.6076305508613586
1_1_affirming_opposing_light,gpt2,2,3,PERMUTATION,full test f1,0.6127783060073853
1_1_affirming_opposing_light,gpt2,2,3,PERMUTATION,full test acc,0.6144395470619202
1_1_affirming_opposing_light,gpt2,0,1,PERMUTATION,full test f1,0.6026325225830078
1_1_affirming_opposing_light,gpt2,0,1,PERMUTATION,full test acc,0.6048551201820374
1_1_affirming_opposing_light,gpt2,3,2,PERMUTATION,full test f1,0.6070877313613892
1_1_affirming_opposing_light,gpt2,3,2,PERMUTATION,full test acc,0.6087036728858948
1_1_affirming_opposing_light,gpt2,4,2,PERMUTATION,full test f1,0.6058503985404968
1_1_affirming_opposing_light,gpt2,4,2,PERMUTATION,full test acc,0.607852578163147
1_1_affirming_opposing_light,gpt2,4,0,PERMUTATION,full test f1,0.6069743633270264
1_1_affirming_opposing_light,gpt2,4,0,PERMUTATION,full test acc,0.6088887453079224
1_1_affirming_opposing_light,gpt2,2,2,PERMUTATION,full test f1,0.6112731695175171
1_1_affirming_opposing_light,gpt2,2,2,PERMUTATION,full test acc,0.6126632690429688
1_1_affirming_opposing_light,gpt2,0,3,PERMUTATION,full test f1,0.6156784296035767
1_1_affirming_opposing_light,gpt2,0,3,PERMUTATION,full test acc,0.6171779632568359
1_1_affirming_opposing_light,gpt2,3,3,PERMUTATION,full test f1,0.610198974609375
1_1_affirming_opposing_light,gpt2,3,3,PERMUTATION,full test acc,0.6131443381309509
1_1_affirming_opposing_light,gpt2,4,3,PERMUTATION,full test f1,0.6099148988723755
1_1_affirming_opposing_light,gpt2,4,3,PERMUTATION,full test acc,0.6118861436843872
1_1_affirming_opposing_light,gpt2,1,2,PERMUTATION,full test f1,0.609127402305603
1_1_affirming_opposing_light,gpt2,1,2,PERMUTATION,full test acc,0.6107760071754456
1_1_affirming_opposing_light,gpt2,1,3,PERMUTATION,full test f1,0.613701343536377
1_1_affirming_opposing_light,gpt2,1,3,PERMUTATION,full test acc,0.614698588848114
1_1_affirming_opposing_light,gpt2,1,0,PERMUTATION,full test f1,0.6084921360015869
1_1_affirming_opposing_light,gpt2,1,0,PERMUTATION,full test acc,0.6097768545150757
1_1_affirming_opposing_light,gpt2,1,1,PERMUTATION,full test f1,0.5976154804229736
1_1_affirming_opposing_light,gpt2,1,1,PERMUTATION,full test acc,0.6034859418869019
1_1_affirming_opposing_light,gpt2,0,0,PERMUTATION,full test f1,0.6081401705741882
1_1_affirming_opposing_light,gpt2,0,0,PERMUTATION,full test acc,0.6103319525718689
1_1_affirming_opposing_light,gpt2,0,2,PERMUTATION,full test f1,0.6093876957893372
1_1_affirming_opposing_light,gpt2,0,2,PERMUTATION,full test acc,0.6104799509048462
1_1_affirming_opposing_light,gpt2,3,0,PERMUTATION,full test f1,0.6075588464736938
1_1_affirming_opposing_light,gpt2,3,0,PERMUTATION,full test acc,0.6095918416976929
1_1_affirming_opposing_light,gpt2,2,1,PERMUTATION,full test f1,0.6023304462432861
1_1_affirming_opposing_light,gpt2,2,1,PERMUTATION,full test acc,0.6049661636352539
1_1_affirming_opposing_light,gpt2,2,0,PERMUTATION,full test f1,0.6086472272872925
1_1_affirming_opposing_light,gpt2,2,0,PERMUTATION,full test acc,0.6103319525718689
1_1_affirming_opposing_light,gpt2,3,1,PERMUTATION,full test f1,0.595434308052063
1_1_affirming_opposing_light,gpt2,3,1,PERMUTATION,full test acc,0.6021167039871216
1_1_affirming_opposing_light,albert-base-v2,2,2,PERMUTATION,full test f1,0.6013040542602539
1_1_affirming_opposing_light,albert-base-v2,2,2,PERMUTATION,full test acc,0.6030048727989197
1_1_affirming_opposing_light,albert-base-v2,0,3,PERMUTATION,full test f1,0.5943025350570679
1_1_affirming_opposing_light,albert-base-v2,0,3,PERMUTATION,full test acc,0.5976020693778992
1_1_affirming_opposing_light,albert-base-v2,3,1,PERMUTATION,full test f1,0.592171311378479
1_1_affirming_opposing_light,albert-base-v2,3,1,PERMUTATION,full test acc,0.5962698459625244
1_1_affirming_opposing_light,albert-base-v2,3,2,PERMUTATION,full test f1,0.6002926826477051
1_1_affirming_opposing_light,albert-base-v2,3,2,PERMUTATION,full test acc,0.6049661636352539
1_1_affirming_opposing_light,albert-base-v2,3,3,PERMUTATION,full test f1,0.593990683555603
1_1_affirming_opposing_light,albert-base-v2,3,3,PERMUTATION,full test acc,0.5978980660438538
1_1_affirming_opposing_light,albert-base-v2,2,0,PERMUTATION,full test f1,0.5878610014915466
1_1_affirming_opposing_light,albert-base-v2,2,0,PERMUTATION,full test acc,0.5906450152397156
1_1_affirming_opposing_light,albert-base-v2,4,0,PERMUTATION,full test f1,0.5946357846260071
1_1_affirming_opposing_light,albert-base-v2,4,0,PERMUTATION,full test acc,0.5967879295349121
1_1_affirming_opposing_light,albert-base-v2,4,1,PERMUTATION,full test f1,0.5947779417037964
1_1_affirming_opposing_light,albert-base-v2,4,1,PERMUTATION,full test acc,0.5965659022331238
1_1_affirming_opposing_light,albert-base-v2,3,0,PERMUTATION,full test f1,0.5939393639564514
1_1_affirming_opposing_light,albert-base-v2,3,0,PERMUTATION,full test acc,0.5968249440193176
1_1_affirming_opposing_light,albert-base-v2,4,2,PERMUTATION,full test f1,0.5938681960105896
1_1_affirming_opposing_light,albert-base-v2,4,2,PERMUTATION,full test acc,0.5961218476295471
1_1_affirming_opposing_light,albert-base-v2,1,2,PERMUTATION,full test f1,0.5970555543899536
1_1_affirming_opposing_light,albert-base-v2,1,2,PERMUTATION,full test acc,0.5998963713645935
1_1_affirming_opposing_light,albert-base-v2,2,3,PERMUTATION,full test f1,0.5921533107757568
1_1_affirming_opposing_light,albert-base-v2,2,3,PERMUTATION,full test acc,0.594493567943573
1_1_affirming_opposing_light,albert-base-v2,0,0,PERMUTATION,full test f1,0.5950515270233154
1_1_affirming_opposing_light,albert-base-v2,0,0,PERMUTATION,full test acc,0.5971579551696777
1_1_affirming_opposing_light,albert-base-v2,2,1,PERMUTATION,full test f1,0.5935086011886597
1_1_affirming_opposing_light,albert-base-v2,2,1,PERMUTATION,full test acc,0.5961588025093079
1_1_affirming_opposing_light,albert-base-v2,0,2,PERMUTATION,full test f1,0.5981204509735107
1_1_affirming_opposing_light,albert-base-v2,0,2,PERMUTATION,full test acc,0.6018206477165222
1_1_affirming_opposing_light,albert-base-v2,1,3,PERMUTATION,full test f1,0.5956400632858276
1_1_affirming_opposing_light,albert-base-v2,1,3,PERMUTATION,full test acc,0.5976390242576599
1_1_affirming_opposing_light,albert-base-v2,4,3,PERMUTATION,full test f1,0.5959240794181824
1_1_affirming_opposing_light,albert-base-v2,4,3,PERMUTATION,full test acc,0.5978240966796875
1_1_affirming_opposing_light,albert-base-v2,1,0,PERMUTATION,full test f1,0.5945123434066772
1_1_affirming_opposing_light,albert-base-v2,1,0,PERMUTATION,full test acc,0.5981571078300476
1_1_affirming_opposing_light,albert-base-v2,0,1,PERMUTATION,full test f1,0.5921427607536316
1_1_affirming_opposing_light,albert-base-v2,0,1,PERMUTATION,full test acc,0.5933464169502258
1_1_affirming_opposing_light,albert-base-v2,1,1,PERMUTATION,full test f1,0.5862722992897034
1_1_affirming_opposing_light,albert-base-v2,1,1,PERMUTATION,full test acc,0.5934204459190369
1_1_affirming_opposing_light,bert-base-uncased,1,1,PERMUTATION,full test f1,0.5997217893600464
1_1_affirming_opposing_light,bert-base-uncased,1,1,PERMUTATION,full test acc,0.6018946766853333
1_1_affirming_opposing_light,bert-base-uncased,2,0,PERMUTATION,full test f1,0.6026015281677246
1_1_affirming_opposing_light,bert-base-uncased,2,0,PERMUTATION,full test acc,0.6047071218490601
1_1_affirming_opposing_light,bert-base-uncased,4,2,PERMUTATION,full test f1,0.6017118692398071
1_1_affirming_opposing_light,bert-base-uncased,4,2,PERMUTATION,full test acc,0.6040040254592896
1_1_affirming_opposing_light,bert-base-uncased,4,0,PERMUTATION,full test f1,0.6014878749847412
1_1_affirming_opposing_light,bert-base-uncased,4,0,PERMUTATION,full test acc,0.6032639145851135
1_1_affirming_opposing_light,bert-base-uncased,4,3,PERMUTATION,full test f1,0.6087905168533325
1_1_affirming_opposing_light,bert-base-uncased,4,3,PERMUTATION,full test acc,0.6102209091186523
1_1_affirming_opposing_light,bert-base-uncased,4,1,PERMUTATION,full test f1,0.6011885404586792
1_1_affirming_opposing_light,bert-base-uncased,4,1,PERMUTATION,full test acc,0.6026718020439148
1_1_affirming_opposing_light,bert-base-uncased,0,3,PERMUTATION,full test f1,0.6085982322692871
1_1_affirming_opposing_light,bert-base-uncased,0,3,PERMUTATION,full test acc,0.6102209091186523
1_1_affirming_opposing_light,bert-base-uncased,1,3,PERMUTATION,full test f1,0.6060399413108826
1_1_affirming_opposing_light,bert-base-uncased,1,3,PERMUTATION,full test acc,0.6080746054649353
1_1_affirming_opposing_light,bert-base-uncased,3,3,PERMUTATION,full test f1,0.6068329811096191
1_1_affirming_opposing_light,bert-base-uncased,3,3,PERMUTATION,full test acc,0.609184741973877
1_1_affirming_opposing_light,bert-base-uncased,0,2,PERMUTATION,full test f1,0.6041965484619141
1_1_affirming_opposing_light,bert-base-uncased,0,2,PERMUTATION,full test acc,0.6065573692321777
1_1_affirming_opposing_light,bert-base-uncased,3,1,PERMUTATION,full test f1,0.5999755859375
1_1_affirming_opposing_light,bert-base-uncased,3,1,PERMUTATION,full test acc,0.6023387312889099
1_1_affirming_opposing_light,bert-base-uncased,2,3,PERMUTATION,full test f1,0.6091032028198242
1_1_affirming_opposing_light,bert-base-uncased,2,3,PERMUTATION,full test acc,0.6104429364204407
1_1_affirming_opposing_light,bert-base-uncased,2,2,PERMUTATION,full test f1,0.6045764684677124
1_1_affirming_opposing_light,bert-base-uncased,2,2,PERMUTATION,full test acc,0.6059283018112183
1_1_affirming_opposing_light,bert-base-uncased,3,2,PERMUTATION,full test f1,0.6034431457519531
1_1_affirming_opposing_light,bert-base-uncased,3,2,PERMUTATION,full test acc,0.6060763001441956
1_1_affirming_opposing_light,bert-base-uncased,3,0,PERMUTATION,full test f1,0.6000134348869324
1_1_affirming_opposing_light,bert-base-uncased,3,0,PERMUTATION,full test acc,0.6002294421195984
1_1_affirming_opposing_light,bert-base-uncased,1,2,PERMUTATION,full test f1,0.6056104302406311
1_1_affirming_opposing_light,bert-base-uncased,1,2,PERMUTATION,full test acc,0.6070754528045654
1_1_affirming_opposing_light,bert-base-uncased,0,0,PERMUTATION,full test f1,0.6029562950134277
1_1_affirming_opposing_light,bert-base-uncased,0,0,PERMUTATION,full test acc,0.6050771474838257
1_1_affirming_opposing_light,bert-base-uncased,1,0,PERMUTATION,full test f1,0.5969209671020508
1_1_affirming_opposing_light,bert-base-uncased,1,0,PERMUTATION,full test acc,0.5997853875160217
1_1_affirming_opposing_light,bert-base-uncased,0,1,PERMUTATION,full test f1,0.6004846096038818
1_1_affirming_opposing_light,bert-base-uncased,0,1,PERMUTATION,full test acc,0.6028198003768921
1_1_affirming_opposing_light,bert-base-uncased,2,1,PERMUTATION,full test f1,0.6007107496261597
1_1_affirming_opposing_light,bert-base-uncased,2,1,PERMUTATION,full test acc,0.6028198003768921
1_1_affirming_opposing_light,microsoft/deberta-v3-base,4,1,PERMUTATION,full test f1,0.5988383293151855
1_1_affirming_opposing_light,microsoft/deberta-v3-base,4,1,PERMUTATION,full test acc,0.5996373295783997
1_1_affirming_opposing_light,microsoft/deberta-v3-base,1,0,PERMUTATION,full test f1,0.6023281216621399
1_1_affirming_opposing_light,microsoft/deberta-v3-base,1,0,PERMUTATION,full test acc,0.6035599112510681
1_1_affirming_opposing_light,microsoft/deberta-v3-base,3,2,PERMUTATION,full test f1,0.6028827428817749
1_1_affirming_opposing_light,microsoft/deberta-v3-base,3,2,PERMUTATION,full test acc,0.6035228967666626
1_1_affirming_opposing_light,microsoft/deberta-v3-base,0,2,PERMUTATION,full test f1,0.6020960807800293
1_1_affirming_opposing_light,microsoft/deberta-v3-base,0,2,PERMUTATION,full test acc,0.6033008694648743
1_1_affirming_opposing_light,microsoft/deberta-v3-base,2,0,PERMUTATION,full test f1,0.6018024682998657
1_1_affirming_opposing_light,microsoft/deberta-v3-base,2,0,PERMUTATION,full test acc,0.6034119129180908
1_1_affirming_opposing_light,microsoft/deberta-v3-base,0,3,PERMUTATION,full test f1,0.6047108769416809
1_1_affirming_opposing_light,microsoft/deberta-v3-base,0,3,PERMUTATION,full test acc,0.6057432293891907
1_1_affirming_opposing_light,microsoft/deberta-v3-base,4,2,PERMUTATION,full test f1,0.5998615026473999
1_1_affirming_opposing_light,microsoft/deberta-v3-base,4,2,PERMUTATION,full test acc,0.6011915802955627
1_1_affirming_opposing_light,microsoft/deberta-v3-base,2,1,PERMUTATION,full test f1,0.5960584282875061
1_1_affirming_opposing_light,microsoft/deberta-v3-base,2,1,PERMUTATION,full test acc,0.5986011624336243
1_1_affirming_opposing_light,microsoft/deberta-v3-base,2,3,PERMUTATION,full test f1,0.6057726144790649
1_1_affirming_opposing_light,microsoft/deberta-v3-base,2,3,PERMUTATION,full test acc,0.6063723564147949
1_1_affirming_opposing_light,microsoft/deberta-v3-base,3,0,PERMUTATION,full test f1,0.602532148361206
1_1_affirming_opposing_light,microsoft/deberta-v3-base,3,0,PERMUTATION,full test acc,0.6043370366096497
1_1_affirming_opposing_light,microsoft/deberta-v3-base,1,3,PERMUTATION,full test f1,0.6040455102920532
1_1_affirming_opposing_light,microsoft/deberta-v3-base,1,3,PERMUTATION,full test acc,0.6063353419303894
1_1_affirming_opposing_light,microsoft/deberta-v3-base,3,1,PERMUTATION,full test f1,0.5953992605209351
1_1_affirming_opposing_light,microsoft/deberta-v3-base,3,1,PERMUTATION,full test acc,0.598527193069458
1_1_affirming_opposing_light,microsoft/deberta-v3-base,2,2,PERMUTATION,full test f1,0.600566029548645
1_1_affirming_opposing_light,microsoft/deberta-v3-base,2,2,PERMUTATION,full test acc,0.6017836928367615
1_1_affirming_opposing_light,microsoft/deberta-v3-base,4,3,PERMUTATION,full test f1,0.60422682762146
1_1_affirming_opposing_light,microsoft/deberta-v3-base,4,3,PERMUTATION,full test acc,0.6059653162956238
1_1_affirming_opposing_light,microsoft/deberta-v3-base,3,3,PERMUTATION,full test f1,0.6030925512313843
1_1_affirming_opposing_light,microsoft/deberta-v3-base,3,3,PERMUTATION,full test acc,0.6058172583580017
1_1_affirming_opposing_light,microsoft/deberta-v3-base,4,0,PERMUTATION,full test f1,0.5989294052124023
1_1_affirming_opposing_light,microsoft/deberta-v3-base,4,0,PERMUTATION,full test acc,0.6006364822387695
1_1_affirming_opposing_light,microsoft/deberta-v3-base,0,0,PERMUTATION,full test f1,0.600315511226654
1_1_affirming_opposing_light,microsoft/deberta-v3-base,0,0,PERMUTATION,full test acc,0.6017096638679504
1_1_affirming_opposing_light,microsoft/deberta-v3-base,1,2,PERMUTATION,full test f1,0.6022832989692688
1_1_affirming_opposing_light,microsoft/deberta-v3-base,1,2,PERMUTATION,full test acc,0.6030048727989197
1_1_affirming_opposing_light,microsoft/deberta-v3-base,0,1,PERMUTATION,full test f1,0.5979245901107788
1_1_affirming_opposing_light,microsoft/deberta-v3-base,0,1,PERMUTATION,full test acc,0.5993043184280396
1_1_affirming_opposing_light,microsoft/deberta-v3-base,1,1,PERMUTATION,full test f1,0.5889008045196533
1_1_affirming_opposing_light,microsoft/deberta-v3-base,1,1,PERMUTATION,full test acc,0.594419538974762
1_1_affirming_opposing_light,facebook/bart-base,3,0,PERMUTATION,full test f1,0.5980449914932251
1_1_affirming_opposing_light,facebook/bart-base,3,0,PERMUTATION,full test acc,0.5987122058868408
1_1_affirming_opposing_light,facebook/bart-base,3,3,PERMUTATION,full test f1,0.611372709274292
1_1_affirming_opposing_light,facebook/bart-base,3,3,PERMUTATION,full test acc,0.6142175197601318
1_1_affirming_opposing_light,facebook/bart-base,3,1,PERMUTATION,full test f1,0.6095669269561768
1_1_affirming_opposing_light,facebook/bart-base,3,1,PERMUTATION,full test acc,0.612145185470581
1_1_affirming_opposing_light,facebook/bart-base,4,3,PERMUTATION,full test f1,0.6111505627632141
1_1_affirming_opposing_light,facebook/bart-base,4,3,PERMUTATION,full test acc,0.6128113269805908
1_1_affirming_opposing_light,facebook/bart-base,4,1,PERMUTATION,full test f1,0.6106324195861816
1_1_affirming_opposing_light,facebook/bart-base,4,1,PERMUTATION,full test acc,0.6116641163825989
1_1_affirming_opposing_light,facebook/bart-base,1,0,PERMUTATION,full test f1,0.6071606874465942
1_1_affirming_opposing_light,facebook/bart-base,1,0,PERMUTATION,full test acc,0.6084816455841064
1_1_affirming_opposing_light,facebook/bart-base,2,3,PERMUTATION,full test f1,0.6124112606048584
1_1_affirming_opposing_light,facebook/bart-base,2,3,PERMUTATION,full test acc,0.6137734651565552
1_1_affirming_opposing_light,facebook/bart-base,2,0,PERMUTATION,full test f1,0.6085484027862549
1_1_affirming_opposing_light,facebook/bart-base,2,0,PERMUTATION,full test acc,0.6105909943580627
1_1_affirming_opposing_light,facebook/bart-base,2,2,PERMUTATION,full test f1,0.6125139594078064
1_1_affirming_opposing_light,facebook/bart-base,2,2,PERMUTATION,full test acc,0.6143655180931091
1_1_affirming_opposing_light,facebook/bart-base,1,3,PERMUTATION,full test f1,0.597930908203125
1_1_affirming_opposing_light,facebook/bart-base,1,3,PERMUTATION,full test acc,0.6033008694648743
1_1_affirming_opposing_light,facebook/bart-base,0,3,PERMUTATION,full test f1,0.605373740196228
1_1_affirming_opposing_light,facebook/bart-base,0,3,PERMUTATION,full test acc,0.6062983274459839
1_1_affirming_opposing_light,facebook/bart-base,0,0,PERMUTATION,full test f1,0.6081122159957886
1_1_affirming_opposing_light,facebook/bart-base,0,0,PERMUTATION,full test acc,0.6098878979682922
1_1_affirming_opposing_light,facebook/bart-base,3,2,PERMUTATION,full test f1,0.6092320680618286
1_1_affirming_opposing_light,facebook/bart-base,3,2,PERMUTATION,full test acc,0.6132553815841675
1_1_affirming_opposing_light,facebook/bart-base,4,2,PERMUTATION,full test f1,0.6041089296340942
1_1_affirming_opposing_light,facebook/bart-base,4,2,PERMUTATION,full test acc,0.6067423820495605
1_1_affirming_opposing_light,facebook/bart-base,1,1,PERMUTATION,full test f1,0.6088641881942749
1_1_affirming_opposing_light,facebook/bart-base,1,1,PERMUTATION,full test acc,0.611405074596405
1_1_affirming_opposing_light,facebook/bart-base,1,2,PERMUTATION,full test f1,0.6121573448181152
1_1_affirming_opposing_light,facebook/bart-base,1,2,PERMUTATION,full test acc,0.614032506942749
1_1_affirming_opposing_light,facebook/bart-base,4,0,PERMUTATION,full test f1,0.6068942546844482
1_1_affirming_opposing_light,facebook/bart-base,4,0,PERMUTATION,full test acc,0.6087406873703003
